,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,RecordName,Download Link,SizeGB,Version,Format,License,Classification,UpdateFrequency,LifecycleStage,Description,Note,industry,keywords ,Type,P-ID,category1,category2,category3,category4,source code License,hash,error,uploaded
591,591,591,591,Transcription factor engrailed-2 loss-of-function model of autism spectrum disorder: hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/datasets/GDS6nnn/GDS6016/soft/GDS6016_full.soft.gz,0.0091,12/23/2013,zip,,public,,,Analysis of hippocampal samples from engrailed-2 (En2) mutant adults. The En2-/- animals are a model for autism spectrum disorder (ASD). The hippocampus is a brain area profoundly affected in ASD patients. Results provide insight into molecular mechanisms underlying ASD-related neuropathology.,,,	Mus musculus,DataSet full SOFT file,P1098,,,,,,6f13db8d1b45ea5b1c0b2bca7d123211c7708c70a61d00b7c416a7ef3e5de6d5,,False
592,592,592,592,Transcription factor engrailed-2 loss-of-function model of autism spectrum disorder: hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/datasets/GDS6nnn/GDS6016/soft/GDS6016.soft.gz,0.000729,12/23/2013,zip,,public,,,Analysis of hippocampal samples from engrailed-2 (En2) mutant adults. The En2-/- animals are a model for autism spectrum disorder (ASD). The hippocampus is a brain area profoundly affected in ASD patients. Results provide insight into molecular mechanisms underlying ASD-related neuropathology.,,,	Mus musculus,DataSet SOFT file,P1098,,,,,,f0251cee6cf83617e265b22b2ef36a2435318865723557c178f9d95c835e06bd,,False
593,593,593,593,Transcription factor engrailed-2 loss-of-function model of autism spectrum disorder: hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51612/soft/GSE51612_family.soft.gz,0.0089,12/23/2013,zip,,public,,,Analysis of hippocampal samples from engrailed-2 (En2) mutant adults. The En2-/- animals are a model for autism spectrum disorder (ASD). The hippocampus is a brain area profoundly affected in ASD patients. Results provide insight into molecular mechanisms underlying ASD-related neuropathology.,,,	Mus musculus,Series family SOFT file,P1098,,,,,,daeb533b33c709311fb00944d264c1990393d593c584b543e02615ac683e7534,,False
594,594,594,594,Transcription factor engrailed-2 loss-of-function model of autism spectrum disorder: hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51612/miniml/GSE51612_family.xml.tgz,0.009000000000000001,12/23/2013,zip,,public,,,Analysis of hippocampal samples from engrailed-2 (En2) mutant adults. The En2-/- animals are a model for autism spectrum disorder (ASD). The hippocampus is a brain area profoundly affected in ASD patients. Results provide insight into molecular mechanisms underlying ASD-related neuropathology.,,,	Mus musculus,Series family MINiML file,P1098,,,,,,50d503d1ebf1fc0a4cde20888c7e5ee02e19abecb61746337e7cec969bbfd2a5,,False
595,595,595,595,Transcription factor engrailed-2 loss-of-function model of autism spectrum disorder: hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL7nnn/GPL7202/annot/GPL7202.annot.gz,0.0084,12/23/2013,zip,,public,,,Analysis of hippocampal samples from engrailed-2 (En2) mutant adults. The En2-/- animals are a model for autism spectrum disorder (ASD). The hippocampus is a brain area profoundly affected in ASD patients. Results provide insight into molecular mechanisms underlying ASD-related neuropathology.,,,	Mus musculus,Annotation SOFT file,P1098,,,,,,791ce1e7517b896704dad4d50614e9350d1efe692454c4af31037e3de92af05c,,False
596,596,596,596,Merchandise exports (current US$),https://datahub.io/world-bank/tx.val.mrch.cd.wt/r/tx_val_mrch_cd_wt_zip.zip,0.000306,6/15/2018,zip,CC-BY-4.0,public,,,Merchandise exports show the f.o.b. value of goods provided to the rest of the world valued in current U.S. dollars.,,Consumer Products,"exports, merchandise",text,p3199,,,,,,49f3a81456c9a1406efdf18e5061b21ebc3bae912121c492a77b9c9eaa272f9e,,False
597,597,597,597,Food production index,https://datahub.io/world-bank/ag.prd.food.xd/r/ag_prd_food_xd_zip.zip,0.00027,6/15/2018,zip,CC-BY-4.0,public,,,"Food production index covers food crops that are considered edible and that contain nutrients. Coffee and tea are excluded because, although edible, they have no nutritive value.",,Consumer Products,"food, health, production",text,p3200,,,,,,afab86363404c4d7e0d4ba2d2c604fbd25fb1eb2a6855b9088922edf9840e307,,False
598,598,598,598,"Net flows on external debt, total",https://datahub.io/world-bank/dt.nfl.dect.cd/r/dt_nfl_dect_cd_zip.zip,0.00013700000000000002,6/15/2018,zip,CC-BY-4.0,public,,,"Net flows on external debt are disbursements on long-term external debt and IMF purchases minus principal repayments on long-term external debt and IMF repurchases up to 1984. Beginning in 1985 this line includes the change in stock of short-term debt (including interest arrears for long-term debt). Thus, if the change in stock is positive, a disbursement is assumed to have taken place; if negative, a repayment is assumed to have taken place. Long-term external debt is defined as debt that has an original or extended maturity of more than one year and that is owed to nonresidents by residents of an economy and repayable in currency, goods, or services.",,Banking,"debt, NFL",text,p3201,,,,,,8ee79b1661776bf65e00349719b97202884d48fac0331f73dda1cd4300c75bcf,,False
599,599,599,599,Exports of goods and services (% of GDP),https://datahub.io/world-bank/ne.exp.gnfs.zs/r/ne_exp_gnfs_zs_zip.zip,0.0004,6/15/2018,zip,CC-BY-4.0,public,,,"Exports of goods and services represent the value of all goods and other market services provided to the rest of the world. They include the value of merchandise, freight, insurance, transport, travel, royalties, license fees, and other services, such as communication, construction, financial, information, business, personal, and government services. ",,Consumer Products,exports,text,p3202,,,,,,4f810e460ba3e991453159eca65b71174ab64a6c67a469715571f9123a53bc4c,,False
600,600,600,600,"School enrollment, secondary (% net)",https://datahub.io/world-bank/se.sec.nenr/r/se_sec_nenr_zip.zip,0.000143,6/15/2018,zip,CC-BY-4.0,public,,,"Net enrollment rate is the ratio of children of official school age who are enrolled in school to the population of the corresponding official school age. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.",,Education,enrollment,text,p3203,,,,,,87f8b9918364d8e0e00af4163006fe6793a579a7cd7dd7225d65df229ac8d84e,,False
601,601,601,601,Energy use (kg of oil equivalent per capita),https://datahub.io/world-bank/eg.use.pcap.kg.oe/r/eg_use_pcap_kg_oe_zip.zip,0.000302,6/15/2018,zip,CC-BY-4.0,public,,,"Energy use refers to use of primary energy before transformation to other end-use fuels, which is equal to indigenous production plus imports and stock changes, minus exports and fuels supplied to ships and aircraft engaged in international transport.",,Energy and Utilities,energy,text,p3204,,,,,,f26240290abb956bf29c3603e7376f55b84adbfd597d6aeeae5ce3f9c9e0d29a,,False
602,602,602,602,	Influenza virus H5N1 infection of U251 astrocyte cell line: time course,ftp://ftp.ncbi.nlm.nih.gov/geo/datasets/GDS6nnn/GDS6010/soft/GDS6010_full.soft.gz,0.0091,1/4/2016,zip,,public,,,Analysis of U251 astrocyte cells infected with the influenza H5N1 virus for up to 24 hours. Results provide insight into the immune response of astrocytes to H5N1 infection.,,,Homo Sapiens,DataSet full SOFT file,P1099,,,,,,9bdfdd598bf418409fd10b92014788baf40e466b134ad4ad3111b6a60a023a4b,,False
603,603,603,603,	Influenza virus H5N1 infection of U251 astrocyte cell line: time course,ftp://ftp.ncbi.nlm.nih.gov/geo/datasets/GDS6nnn/GDS6010/soft/GDS6010.soft.gz,0.0027,1/4/2016,zip,,public,,,Analysis of U251 astrocyte cells infected with the influenza H5N1 virus for up to 24 hours. Results provide insight into the immune response of astrocytes to H5N1 infection.,,,Homo Sapiens,DataSet SOFT file,P1099,,,,,,e7d22823c139abe2f2dc14429688bb174c004825943b6037e84fc4c6c4205eb0,,False
604,604,604,604,	Influenza virus H5N1 infection of U251 astrocyte cell line: time course,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66597/soft/GSE66597_family.soft.gz,0.006999999999999999,1/4/2016,zip,,public,,,Analysis of U251 astrocyte cells infected with the influenza H5N1 virus for up to 24 hours. Results provide insight into the immune response of astrocytes to H5N1 infection.,,,Homo Sapiens,Series family SOFT file,P1099,,,,,,809405e5151a53a81874cf8ad09945c3f944e4a77f4a21f772a118d62afe37f9,,False
605,605,605,605,	Influenza virus H5N1 infection of U251 astrocyte cell line: time course,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66597/miniml/GSE66597_family.xml.tgz,0.0127,1/4/2016,zip,,public,,,Analysis of U251 astrocyte cells infected with the influenza H5N1 virus for up to 24 hours. Results provide insight into the immune response of astrocytes to H5N1 infection.,,,Homo Sapiens,Series family MINiML file,P1099,,,,,,38e9a7650c76da984c92fcc64ab1293b8352bc351b200dee1a73b7bbe92858a7,,False
606,606,606,606,	Influenza virus H5N1 infection of U251 astrocyte cell line: time course,ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL6nnn/GPL6480/annot/GPL6480.annot.gz,0.006999999999999999,1/4/2016,zip,,public,,,Analysis of U251 astrocyte cells infected with the influenza H5N1 virus for up to 24 hours. Results provide insight into the immune response of astrocytes to H5N1 infection.,,,Homo Sapiens,Annotation SOFT file,P1099,,,,,,0e52e6b156c095397839aaf6eb62f7a182b8ff6257fff312de4580a4ebb7747c,,False
607,607,607,607,"GNI, Atlas method (current US$)",https://datahub.io/world-bank/ny.gnp.atls.cd/r/ny_gnp_atls_cd_zip.zip,0.000391,6/15/2018,zip,CC-BY-4.0,public,,,"GNI (formerly GNP) is the sum of value added by all resident producers plus any product taxes (less subsidies) not included in the valuation of output plus net receipts of primary income (compensation of employees and property income) from abroad. Data are in current U.S. dollars. GNI, calculated in national currency, is usually converted to U.S. dollars at official exchange rates for comparisons across economies, although an alternative rate is used when the official exchange rate is judged to diverge by an exceptionally large margin from the rate actually applied in international transactions. ",,Government,"tax, GNI",text,p3205,,,,,,3247591f10ae99fee15cec601922815186d688467ac17c79d7b8dc551e83122e,,False
608,608,608,608,High-fat diet effect on brown adipose tissue development,ftp://ftp.ncbi.nlm.nih.gov/geo/datasets/GDS6nnn/GDS6000/soft/GDS6000_full.soft.gz,0.012,1/8/2015,zip,,public,,,Analysis of interscapular brown adipose tissues from mice fed a high fat diet for up to 24 weeks. Results compared to those from epididymal white adipose tissues (GDS6247) in order to provide insight into the effect of high-fat diets on the development of brown and white adipose tissues,,,	Mus musculus,DataSet full SOFT file,P2000,,,,,,e7cae18df004337e2266d201d6f7a66e136faae17f36195300efc78d249851d7,,False
609,609,609,609,High-fat diet effect on brown adipose tissue development,ftp://ftp.ncbi.nlm.nih.gov/geo/datasets/GDS6nnn/GDS6000/soft/GDS6000.soft.gz,0.05,1/8/2015,zip,,public,,,Analysis of interscapular brown adipose tissues from mice fed a high fat diet for up to 24 weeks. Results compared to those from epididymal white adipose tissues (GDS6247) in order to provide insight into the effect of high-fat diets on the development of brown and white adipose tissues,,,	Mus musculus,DataSet SOFT file,P2000,,,,,,3b37b571da95e4e57364bbed3eba1bdd71479f379946dd09c37ac24ffdc49d79,,False
610,610,610,610,High-fat diet effect on brown adipose tissue development,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64718/soft/GSE64718_family.soft.gz,0.25,1/8/2015,zip,,public,,,Analysis of interscapular brown adipose tissues from mice fed a high fat diet for up to 24 weeks. Results compared to those from epididymal white adipose tissues (GDS6247) in order to provide insight into the effect of high-fat diets on the development of brown and white adipose tissues,,,	Mus musculus,Series family SOFT file,P2000,,,,,,7a4f6b494e267a9e3877327722938579923e792d27a88458687fe9f6d9c998cd,,False
611,611,611,611,High-fat diet effect on brown adipose tissue development,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64718/miniml/GSE64718_family.xml.tgz,0.25,1/8/2015,zip,,public,,,Analysis of interscapular brown adipose tissues from mice fed a high fat diet for up to 24 weeks. Results compared to those from epididymal white adipose tissues (GDS6247) in order to provide insight into the effect of high-fat diets on the development of brown and white adipose tissues,,,	Mus musculus,Series family MINiML file,P2000,,,,,,47a6bd4948e480759bc810b310f7987e8066ad5d3e67fc82f5cae1f065f91868,,False
612,612,612,612,Refugee population by country or territory of asylum,https://datahub.io/world-bank/sm.pop.refg/r/sm_pop_refg_zip.zip,0.000108,6/15/2018,zip,CC-BY-4.0,public,,,"Refugees are people who are recognized as refugees under the 1951 Convention Relating to the Status of Refugees or its 1967 Protocol, the 1969 Organization of African Unity Convention Governing the Specific Aspects of Refugee Problems in Africa, people recognized as refugees in accordance with the UNHCR statute, people granted refugee-like humanitarian status, and people provided temporary protection. Asylum seekers–people who have applied for asylum or refugee status and who have not yet received a decision or who are registered as asylum seekers–are excluded. Palestinian refugees are people (and their descendants) whose residence was Palestine between June 1946 and May 1948 and who lost their homes and means of livelihood as a result of the 1948 Arab-Israeli conflict. Country of asylum is the country where an asylum claim was filed and granted.",,Government,"refugees, humanitarian",text,p3206,,,,,,90c124867e82846a86b9d3d69286c28e4abffba7d7d8c0ccce2e1becf3fb1156,,False
613,613,613,613,Agricultural land (% of land area),https://datahub.io/world-bank/ag.lnd.agri.zs/r/ag_lnd_agri_zs_zip.zip,0.000373,6/15/2018,zip,CC-BY-4.0,public,,,"Agricultural land refers to the share of land area that is arable, under permanent crops, and under permanent pastures. Arable land includes land defined by the FAO as land under temporary crops (double-cropped areas are counted once), temporary meadows for mowing or for pasture, land under market or kitchen gardens, and land temporarily fallow.",,Government,"arable, agriculture",text,p3207,,,,,,fc77b593629afdb44536bbc2e729f7bf3b21f9d897e54de6f765d2a4f70c6b77,,False
614,614,614,614,Rural population,https://datahub.io/world-bank/sp.rur.totl/r/sp_rur_totl_zip.zip,336.0,6/15/2018,zip,CC-BY-4.0,public,,,Rural population refers to people living in rural areas as defined by national statistical offices. It is calculated as the difference between total population and urban population. Aggregation of urban and rural population may not add up to total population because of different country coverages.,,Government,"population, rural",text,p3208,,,,,,8b17d1c169ca4516eaeff78a778a9af689fe459acb3bb65f3c937460333eae5d,,False
615,615,615,615,Zipper-interacting protein kinase deficiency effect on coronary artery smooth muscle cells in vitro,ftp://ftp.ncbi.nlm.nih.gov/geo/datasets/GDS5nnn/GDS5948/soft/GDS5948_full.soft.gz,0.0077,5/15/2015,zip,,public,,,"Analysis of cultured vascular smooth muscle cells following knockdown of zipper-interacting protein kinase (ZIPK). ZIPK is phosphorylated and activated by Rho-associated kinase 1 (ROCK1). These results, together with those from GDS5659, provide further insight into ROCK1 and ZIPK functions.",,,Homo Sapiens,DataSet full SOFT file,P2001,,,,,,bf0937f14cdb7930fe16f5ae4704ecdf7007430b113e8171ebc31bfca8b18ea9,,False
616,616,616,616,Zipper-interacting protein kinase deficiency effect on coronary artery smooth muscle cells in vitro,ftp://ftp.ncbi.nlm.nih.gov/geo/datasets/GDS5nnn/GDS5948/soft/GDS5948.soft.gz,0.0009,5/15/2015,zip,,public,,,"Analysis of cultured vascular smooth muscle cells following knockdown of zipper-interacting protein kinase (ZIPK). ZIPK is phosphorylated and activated by Rho-associated kinase 1 (ROCK1). These results, together with those from GDS5659, provide further insight into ROCK1 and ZIPK functions.",,,Homo Sapiens,DataSet SOFT file,P2001,,,,,,1e3661d1e15c364d2e8734e67fb6d9f6fb689c0b88e8ddce1a25e7c0dbc3f009,,False
